ID_MARKET,LM_TNAME,LM_ENAME,CODE_ID,GROUP_ID,GROUP_TNAM,GROUP_ENAM,ADMIN_CODE,TAM_CODE,TAM_TNAME,TAM_ENAME,AMP_CODE,AMP_TNAME,AMP_ENAME,PROV_CODE,PROV_TNAME,PROV_ENAME,REG_CODE,REG_TNAME,REG_ENAME,POSTCOD,CNTRY_CODE,CNTRY_TNAM,CNTRY_ENAM,LAT,LONG
70852,ตลาดเสริมเพิ่มพูน,Talat Soem Phoemphun,14000,14,ตลาด,Market,6604010702,2,สนามบิน,Sanam Bin,7,ดอนเมือง,Don Mueang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10210,66,ไทย,Thailand,13.939204,100.611508
11963,ตลาดคลองถม,Khlong Thom Market,14000,14,ตลาด,Market,6604010204,4,สมเด็จเจ้าพระยา,Somdet Chao Phraya,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.735501,100.496773
11964,ตลาดท่าดินแดง,Thadindaeng Market,14000,14,ตลาด,Market,6604010204,4,สมเด็จเจ้าพระยา,Somdet Chao Phraya,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.733767,100.5023
12016,ตลาดสมเด็จเจ้าพระยา,Somdet Chaoohraya Market,14000,14,ตลาด,Market,6604010204,4,สมเด็จเจ้าพระยา,Somdet Chao Phraya,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.73718,100.49888
70847,ตลาดฉัตรสาคร,Talat Chat Sakhon,14000,14,ตลาด,Market,6604010204,4,สมเด็จเจ้าพระยา,Somdet Chao Phraya,2,คลองสาน,Khlong San,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.733737,100.502404
12131,ตลาดสดคลองตัน,Khlongtan Market,14000,14,ตลาด,Market,6604014201,1,สวนหลวง,Suan Luang,42,สวนหลวง,Suan Luang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10250,66,ไทย,Thailand,13.740978,100.599158
12132,ตลาดสดเอี่ยมสมบัติ,Iam Sombat Market,14000,14,ตลาด,Market,6604014201,1,สวนหลวง,Suan Luang,42,สวนหลวง,Suan Luang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10250,66,ไทย,Thailand,13.713695,100.642824
12133,ตลาดคลองตัน,Khlong -Ton Market,14000,14,ตลาด,Market,6604014201,1,สวนหลวง,Suan Luang,42,สวนหลวง,Suan Luang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10250,66,ไทย,Thailand,13.741118,100.598516
70916,ตลาดแสงทิพย์ 1,Talat Saeng Thip 1,14000,14,ตลาด,Market,6604014201,1,สวนหลวง,Suan Luang,42,สวนหลวง,Suan Luang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10250,66,ไทย,Thailand,13.740982,100.599229
12109,ตลาดสะพาน2,Saphan 2  Market,14000,14,ตลาด,Market,6604014004,4,สะพานสอง,Saphan Song,40,วังทองหลาง,Wang Thonglang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10310,66,ไทย,Thailand,13.797259,100.58993
12188,ตลาดโชคชัย4,Chokchai 4 Market,14000,14,ตลาด,Market,6604014004,4,สะพานสอง,Saphan Song,40,วังทองหลาง,Wang Thonglang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10310,66,ไทย,Thailand,13.795067,100.596206
70907,ตลาดสรงประภา,Talat Song Prapha,14000,14,ตลาด,Market,6604014004,4,สะพานสอง,Saphan Song,40,วังทองหลาง,Wang Thonglang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10310,66,ไทย,Thailand,13.797055,100.59044
70865,ตลาดบางกะปิ 3,Talat Bang Kapi 3,14000,14,ตลาด,Market,6604014004,4,สะพานสอง,Saphan Song,40,วังทองหลาง,Wang Thonglang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10310,66,ไทย,Thailand,13.795037,100.596086
12022,ตลาดอาหารพัฒนา,Ahan Pattana Market,14000,14,ตลาด,Market,6604014301,1,สะพานสูง,Saphan Sung,43,สะพานสูง,Saphan Sung,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.777801,100.673827
11982,ตลาดปีระกา,Piraka Market,14000,14,ตลาด,Market,6604014403,3,สัมพันธวงศ์,Samphanthawong,44,สัมพันธวงศ์,Samphanthawong,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.744999,100.503912
11987,ตลาดมิตรเยาวราชใหม่,Mitr Yaowarat Mai Market,14000,14,ตลาด,Market,6604014403,3,สัมพันธวงศ์,Samphanthawong,44,สัมพันธวงศ์,Samphanthawong,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.741641,100.509351
70920,ตลาดใหม่จอมทอง,Talat Mai Chomthong,14000,14,ตลาด,Market,6604014403,3,สัมพันธวงศ์,Samphanthawong,44,สัมพันธวงศ์,Samphanthawong,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10100,66,ไทย,Thailand,13.745004,100.503888
12124,ตลาดลาดพร้าว,Latphrao Market,14000,14,ตลาด,Market,6604015002,2,สามเสนนอก,Samsen Nok,50,ห้วยขวาง,Huai Khwang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10310,66,ไทย,Thailand,13.800535,100.584334
12125,ตลาดภาวนา,Pawana Market,14000,14,ตลาด,Market,6604015002,2,สามเสนนอก,Samsen Nok,50,ห้วยขวาง,Huai Khwang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10310,66,ไทย,Thailand,13.800501,100.583924
11977,ตลาดสนามเป้า,Sanampao Market,14000,14,ตลาด,Market,6604013001,1,สามเสนใน,Samsen Nai,30,พญาไท,Phaya Thai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.768164,100.53975
12126,ตลาด,Market,14000,14,ตลาด,Market,6604013001,1,สามเสนใน,Samsen Nai,30,พญาไท,Phaya Thai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.790119,100.549949
12127,ตลาดอารี,Ari Market,14000,14,ตลาด,Market,6604013001,1,สามเสนใน,Samsen Nai,30,พญาไท,Phaya Thai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.781172,100.544292
12128,ตลาดมิ่งขวัญบ้านนา,Ming Khwan Baan Na Market,14000,14,ตลาด,Market,6604013001,1,สามเสนใน,Samsen Nai,30,พญาไท,Phaya Thai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.78848,100.55824
12129,ตลาดศรีไทย,Sri Thai Market,14000,14,ตลาด,Market,6604013001,1,สามเสนใน,Samsen Nai,30,พญาไท,Phaya Thai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.790761,100.549316
70919,ตลาดหมอเพชรหมอพลอย,Talat Mo Phet Mo Phloi,14000,14,ตลาด,Market,6604013001,1,สามเสนใน,Samsen Nai,30,พญาไท,Phaya Thai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.788962,100.558562
70863,ตลาดน้ำวัดสะพาน,Talatnam Wat Saphan,14000,14,ตลาด,Market,6604013001,1,สามเสนใน,Samsen Nai,30,พญาไท,Phaya Thai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10400,66,ไทย,Thailand,13.768248,100.539765
12023,ตลาดวงศกรพลาซ่า,Wongsakorn Market Plaza,14000,14,ตลาด,Market,6604014602,2,สายไหม,Sai Mai,46,สายไหม,Sai Mai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.920602,100.684075
42804,ตลาดแยกลำลูกกา,Yaek Lam Luk Ka Market,14000,14,ตลาด,Market,6604014602,2,สายไหม,Sai Mai,46,สายไหม,Sai Mai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.949844,100.622856
70910,ตลาดสำเหร่เก่า,Talat Samre Kao,14000,14,ตลาด,Market,6604014602,2,สายไหม,Sai Mai,46,สายไหม,Sai Mai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.920581,100.684171
70927,ตลาดอุดมผล,Talat Udom Phon,14000,14,ตลาด,Market,6604014602,2,สายไหม,Sai Mai,46,สายไหม,Sai Mai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.92182,100.642413
11991,ตลาดประตูผี,Pratuphi Market,14000,14,ตลาด,Market,6604013211,11,สำราญราษฎร์,Samran Rat,32,พระนคร,Phra Nakhon,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10200,66,ไทย,Thailand,13.752592,100.504039
12147,ตลาดสำเหร่,Samre Market,14000,14,ตลาด,Market,6604011307,7,สำเหร่,Samre,13,ธนบุรี,Thon Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.712102,100.488588
70902,ตลาดศูนย์การค้านครเพชรเกษม,Talat Sunkankha Nakhon Phet Kasem,14000,14,ตลาด,Market,6604011307,7,สำเหร่,Samre,13,ธนบุรี,Thon Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.712121,100.488638
12088,ตลาดริมโขง,Rim Khong Market,14000,14,ตลาด,Market,6604010701,1,สีกัน,Si Kan,7,ดอนเมือง,Don Mueang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10210,66,ไทย,Thailand,13.923717,100.599661
70918,ตลาดแสงฟ้า,Talat Saeng Fa,14000,14,ตลาด,Market,6604010701,1,สีกัน,Si Kan,7,ดอนเมือง,Don Mueang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10210,66,ไทย,Thailand,13.924093,100.599062
12078,ตลาดหม้อเพชรหม้อพลอย,Moh - pet Moh - ploy market,14000,14,ตลาด,Market,6604012503,3,สี่พระยา,Si Phraya,25,บางรัก,Bang Rak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10500,66,ไทย,Thailand,13.728967,100.520255
12075,ตลาดสดเพชรพลอย,Phet Phloi Market,14000,14,ตลาด,Market,6604012503,3,สี่พระยา,Si Phraya,25,บางรัก,Bang Rak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10500,66,ไทย,Thailand,13.729312,100.519966
11966,ตลาดผดุงกรุงเกษม,Phadung Krung Kasem Market,14000,14,ตลาด,Market,6604010905,5,สี่แยกมหานาค,Si Yaek Maha Nak,9,ดุสิต,Dusit,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10300,66,ไทย,Thailand,13.754585,100.517708
11981,ตลาดโบ๊เบ๊,Bobae Market,14000,14,ตลาด,Market,6604010905,5,สี่แยกมหานาค,Si Yaek Maha Nak,9,ดุสิต,Dusit,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10300,66,ไทย,Thailand,13.753716,100.518173
42795,ตลาดผลไม้สะพานขาว,Saphan Khao Fruit Market,14000,14,ตลาด,Market,6604010905,5,สี่แยกมหานาค,Si Yaek Maha Nak,9,ดุสิต,Dusit,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10300,66,ไทย,Thailand,13.757339,100.517793
42796,ตลาดสะพานขาว,Saphan khao Market,14000,14,ตลาด,Market,6604010905,5,สี่แยกมหานาค,Si Yaek Maha Nak,9,ดุสิต,Dusit,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10300,66,ไทย,Thailand,13.757049,100.517828
42802,ตลาดสะพานขาว,Saphan Khao Market,14000,14,ตลาด,Market,6604010905,5,สี่แยกมหานาค,Si Yaek Maha Nak,9,ดุสิต,Dusit,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10300,66,ไทย,Thailand,13.75826,100.51635
12076,ตลาดซอยประชุม,Soi Prachum Market,14000,14,ตลาด,Market,6604012505,5,สุริยวงศ์,Suriyawong,25,บางรัก,Bang Rak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10500,66,ไทย,Thailand,13.725007,100.52286
12093,ตลาดศรีเสนา,Srisena Market,14000,14,ตลาด,Market,6604010502,2,เสนานิคม,Sena Nikhom,5,จตุจักร,Chatuchak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10900,66,ไทย,Thailand,13.836995,100.581717
12094,ตลาดบางเขน,Bangkhen Market,14000,14,ตลาด,Market,6604010502,2,เสนานิคม,Sena Nikhom,5,จตุจักร,Chatuchak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10900,66,ไทย,Thailand,13.834417,100.573378
70867,ตลาดประจวบ,Talat Prachuap,14000,14,ตลาด,Market,6604010502,2,เสนานิคม,Sena Nikhom,5,จตุจักร,Chatuchak,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10900,66,ไทย,Thailand,13.83698,100.581696
12028,ตลาดเกษตรมีนบุรี,Minburi Agricultural Market,14000,14,ตลาด,Market,6604013402,2,แสนแสบ,Saen Saep,34,มีนบุรี,Min Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10510,66,ไทย,Thailand,13.799508,100.744455
12064,ตลาดบางกระดี่,Bangkradi Market,14000,14,ตลาด,Market,6604011702,2,แสมดำ,Samae Dam,17,บางขุนเทียน,Bang Khun Thian,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10150,66,ไทย,Thailand,13.628014,100.39958
42811,ตลาดกลางเคหะธนบุรี-ปากท่อ,Klang Kheha Thonburi-Paktho Market,14000,14,ตลาด,Market,6604011702,2,แสมดำ,Samae Dam,17,บางขุนเทียน,Bang Khun Thian,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10150,66,ไทย,Thailand,13.648514,100.420452
70879,ตลาดมีนบุรี,Talat Min Buri,14000,14,ตลาด,Market,6604011702,2,แสมดำ,Samae Dam,17,บางขุนเทียน,Bang Khun Thian,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10150,66,ไทย,Thailand,13.628036,100.399645
70880,ตลาดมีนบุรี 1,Talat Min Buri 1,14000,14,ตลาด,Market,6604011702,2,แสมดำ,Samae Dam,17,บางขุนเทียน,Bang Khun Thian,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10150,66,ไทย,Thailand,13.648499,100.420387
12066,ตลาดศูนย์การค้าหนองแขม,Nongkham Market,14000,14,ตลาด,Market,6604014702,2,หนองค้างพลู,Nong Khang Phlu,47,หนองแขม,Nong Khaem,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10160,66,ไทย,Thailand,13.704444,100.342411
12067,ตลาดสมพรชัย,Somphonchai Market,14000,14,ตลาด,Market,6604014702,2,หนองค้างพลู,Nong Khang Phlu,47,หนองแขม,Nong Khaem,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10160,66,ไทย,Thailand,13.706027,100.357023
12068,ตลาดศูนย์กลางเพชรเกษม,Phetkasem Market,14000,14,ตลาด,Market,6604014702,2,หนองค้างพลู,Nong Khang Phlu,47,หนองแขม,Nong Khaem,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10160,66,ไทย,Thailand,13.706405,100.362145
12071,ตลาดหมู่บ้านหรรษา,Hansa Village Market,14000,14,ตลาด,Market,6604014702,2,หนองค้างพลู,Nong Khang Phlu,47,หนองแขม,Nong Khaem,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10160,66,ไทย,Thailand,13.702102,100.335146
70899,ตลาดศรีวณิช,Talat Si Wanit,14000,14,ตลาด,Market,6604014702,2,หนองค้างพลู,Nong Khang Phlu,47,หนองแขม,Nong Khaem,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10160,66,ไทย,Thailand,13.706211,100.362028
70926,ตลาดอัมรินทร์,Talat Am Rin,14000,14,ตลาด,Market,6604014702,2,หนองค้างพลู,Nong Khang Phlu,47,หนองแขม,Nong Khaem,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10160,66,ไทย,Thailand,13.704843,100.340741
12021,ตลาดนัดเพิ่มพูนทรัพย์,Phoem Phun Sap Market,14000,14,ตลาด,Market,6604014802,2,หนองจอก,Nong Chok,48,หนองจอก,Nong Chok,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10530,66,ไทย,Thailand,13.859675,100.863955
42836,ตลาดศรีตะกล่ำ,Sritaklam Market,14000,14,ตลาด,Market,6604012802,2,หนองบอน,Nong Bon,28,ประเวศ,Prawet,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10250,66,ไทย,Thailand,13.677382,100.663309
48099,ตลาดยอดมิตรภาพ,Talad Yod Mittaphap,14000,14,ตลาด,Market,6604012802,2,หนองบอน,Nong Bon,28,ประเวศ,Prawet,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10250,66,ไทย,Thailand,13.697476,100.636838
70895,ตลาดวัดไทร,Talat Wat Sai,14000,14,ตลาด,Market,6604012802,2,หนองบอน,Nong Bon,28,ประเวศ,Prawet,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10250,66,ไทย,Thailand,13.688534,100.647923
70904,ตลาดศูนย์การค้าบางปะกอก,Talat Sunkankha Bang Pa Kok,14000,14,ตลาด,Market,6604012802,2,หนองบอน,Nong Bon,28,ประเวศ,Prawet,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10250,66,ไทย,Thailand,13.677361,100.663284
12059,ตลาดคลองขวาง,Klongkhwang Market,14000,14,ตลาด,Market,6604012004,4,หลักสอง,Lak Song,20,บางแค,Bang Khae,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10160,66,ไทย,Thailand,13.693463,100.380879
12123,ตลาดนัด,Weekly Market,14000,14,ตลาด,Market,6604015003,3,ห้วยขวาง,Huai Khwang,50,ห้วยขวาง,Huai Khwang,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10310,66,ไทย,Thailand,13.755163,100.571682
12198,ตลาดลำผักชี,Lamphakchee Market,14000,14,ตลาด,Market,6604011602,2,หัวหมาก,Hua Mak,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.765816,100.656629
12199,ตลาดฮ่องกงพลาซ่า,Hongkong Plaza Market,14000,14,ตลาด,Market,6604011602,2,หัวหมาก,Hua Mak,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.762818,100.643803
12200,ตลาดเสรี,Seri Market,14000,14,ตลาด,Market,6604011602,2,หัวหมาก,Hua Mak,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.754564,100.613887
70923,ตลาดองค์การตลาดปากคลอง,Talat Ongkan Talat Pak Khlong,14000,14,ตลาด,Market,6604011602,2,หัวหมาก,Hua Mak,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.765729,100.65596
70877,ตลาดมหาสิน,Talat Maha Sin,14000,14,ตลาด,Market,6604011602,2,หัวหมาก,Hua Mak,16,บางกะปิ,Bang Kapi,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10240,66,ไทย,Thailand,13.754536,100.613934
42833,ตลาดสี่แยกบ้านแขก,Siyaek Bankaek Market,14000,14,ตลาด,Market,6604011305,5,หิรัญรูจี,Hiran Ruchi,13,ธนบุรี,Thon Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.730792,100.494243
70872,ตลาดพาณิชย์ปัฐวิกรณ์,Talat Phanit Pattha Wi Kon,14000,14,ตลาด,Market,6604011305,5,หิรัญรูจี,Hiran Ruchi,13,ธนบุรี,Thon Buri,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10600,66,ไทย,Thailand,13.730769,100.494079
42825,ตลาดไทยณรงค์,Thainarong Market,14000,14,ตลาด,Market,6604011802,2,อนุสาวรีย์,Anusawari,18,บางเขน,Bang Khen,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.89391,100.606012
42826,ตลาดยิ่งเจริญ,Yingcharoen Market,14000,14,ตลาด,Market,6604011802,2,อนุสาวรีย์,Anusawari,18,บางเขน,Bang Khen,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.897517,100.608993
42827,ตลาดสะพานใหม่,Saphan Mai Market,14000,14,ตลาด,Market,6604011802,2,อนุสาวรีย์,Anusawari,18,บางเขน,Bang Khen,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.897133,100.608764
70882,ตลาดรัชดาภิเษก,Talat Ratchadaphisek,14000,14,ตลาด,Market,6604011802,2,อนุสาวรีย์,Anusawari,18,บางเขน,Bang Khen,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.858365,100.627182
12025,ตลาดสดออเงิน,Ongoen Market,14000,14,ตลาด,Market,6604014603,3,ออเงิน,O Ngoen,46,สายไหม,Sai Mai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.896198,100.660493
12026,ตลาดออเงิน,O Ngoen Market,14000,14,ตลาด,Market,6604014603,3,ออเงิน,O Ngoen,46,สายไหม,Sai Mai,1,กรุงเทพมหานคร,Bangkok,4,กรุงเทพฯและปริมณฑล,Circumference,10220,66,ไทย,Thailand,13.895725,100.66004
